0,0,0,0,0,-2.2,-2.8,95,2.1,0.6
0,0,0,0,0,-2.2,-2.8,95,3.6,0.6
0,0,0,0,0,-2.2,-3.3,91,3.1,0.5
0,0,0,0,0,-3,-4,92,2.6,0.5
0,0,0,0,0,-3,-3,100,5.1,0.5
0,0,0,0,0,-2.8,-3.9,91,6.2,0.5
0,0,0,0,0,-3.3,-5,87,6.7,0.5
0,0,0,0,0,-5,-7.2,83,7.2,0.5
0,0,0,0,0,-6.7,-8.9,83,8.2,0.4
0,0,0,0,0,-7.2,-10,78,8.2,0.4
0,0,0,0,0,-7.8,-10.6,78,9.3,0.4
0,0,0,0,0,-8.3,-11.7,74,8.8,0.4
1213,0,40,0,4300,-10,-13.3,74,8.2,0.4
1413,0,40,0,4700,-11.1,-15,70,8.8,0.4
1413,0,122,0,13800,-11.1,-15,70,9.3,0.4
1413,609,172,59400,19400,-11.1,-15,70,7.2,0.4
1413,814,94,79100,12100,-10.6,-15,67,7.2,0.4
1413,640,181,63700,20400,-10.6,-15,67,6.2,0.4
1413,36,150,3500,16700,-11.1,-15.6,66,6.7,0.3
1413,524,133,48100,15700,-11.7,-16.1,67,8.8,0.3
1413,399,67,30600,9300,-13.3,-16.7,73,7.2,0.3
